['Race:1', '', '2', '', 'Blake B.\nMalibu Moon', 'Jesus Romero\nJose Antonio Gomez', '', '12/1']
['Race:1', '', '3', '', "It's Mandatory\nStrong Mandate", 'Edward R. Barker\nManuel Franco', '', '6/1']
['Race:1', '', '4', '', 'Majestic Tiger\nMajestic City', 'Gustavo Rodriguez\nJose L. Ortiz', '', '5/2']
['Race:1', '', '5', '', 'Roman Empire\nEmpire Maker', 'Michelle Giangiulio\nJorge A. Vargas, Jr.', '', '4/1']
['Race:1', '', '6', '', 'Road to Success\nQuality Road', 'Antonio Arriaga\nKendrick Carmouche', '', '2/1']
['Race:2', '', '1', '', 'Mount Travers\nSpeightstown', 'Mertkan Kantarmaci\nJose Lezcano', '', '15/1']
['Race:2', '', '2', '', 'Aristocratic\nMalibu Moon', 'Charlton Baker\nJoel Rosario', '', '6/5']
['Race:2', '', '3', '', 'Rejected Again\nTapizar', 'Linda Rice\nEric Cancel', '', '6/1']
['Race:2', '', '4', '', 'Happy Farm\nGhostzapper', 'Antonio Arriaga\nJose L. Ortiz', '', '8/5']
['Race:2', '', '5', '', 'Glory Road\nCommissioner', 'Orlando Noda\nDylan Davis', '', '6/1']
['Race:2', '', '6', '', 'Uno\nLaoban', 'Edward J. DeLauro\nLuis Cardenas', '', '12/1']
['Race:3', '', '1', '', 'Blood Moon\nMalibu Moon', 'Oscar S. Barrera, III\nOmar Hernandez Moreno', '', '15/1']
['Race:3', '', '3', '', 'Musical America\nMalibu Moon', 'Rob Atras\nKendrick Carmouche', '', '4/1']
['Race:3', '', '4', '', 'Even Thunder\nEven the Score', 'Michael E. Gorham\nTrevor McCarthy', '', '7/2']
['Race:3', '', '5', '', 'Playwright\nSuper Saver', 'Domenick L. Schettino\nLuis Cardenas', '', '8/1']
['Race:3', '', '6', '', 'Magnetron\nTake Charge Indy', 'Robert N. Falcone, Jr.\nIrad Ortiz, Jr.', '', '3/1']
['Race:3', '', '7', '', 'Flowers for Lisa\nFlower Alley', 'Jeffrey S. Englehart\nJose Antonio Gomez', '', '8/5']
['Race:4', '', '1', '', 'Big Agenda\nData Link', 'Joe Sharp\nIrad Ortiz, Jr.', '', '4/1']
['Race:4', '', '2', '', "Grand Journey\nGiant's Causeway", 'Michael J. Maker\nJavier Castellano', '', '7/2']
['Race:4', '', '4', '', 'American Lincoln\nStreet Sense', 'Jesus Romero\nHeman K. Harkie', '', '30/1']
['Race:4', '', '5', '', 'F F Rocket\nCurlin', 'Rob Atras\nKendrick Carmouche', '', '8/1']
['Race:4', '', '6', '', 'Summer to Remember\nSummer Front', 'Rudy R. Rodriguez\nJose L. Ortiz', '', '5/2']
['Race:4', '', '7', '', 'Prioritize\nTizway', 'Rudy R. Rodriguez\nJose Antonio Gomez', '', '10/1']
['Race:4', '', '8', '', 'Desolator\nCourt Vision', 'James Bentley Begg\nDylan Davis', '', '15/1']
['Race:4', '', '9', '', 'Hieroglyphics\nPioneerof the Nile', 'Naipaul Chatterpaul\nLuis Cardenas', '', '12/1']
['Race:4', '', '10', '', 'Smile Bryan\nGoldencents', 'Michael Miceli\nManuel Franco', '', '4/1']
['Race:5', '', '1', '', 'Poncho Song\nTapiture', 'Mark A. Hennig\nTrevor McCarthy', '', '10/1']
['Race:5', '', '2', '', 'Fancy Feline\nFlat Out', 'H. James Bond\nJose Antonio Gomez', '', '8/1']
['Race:5', '', '3', '', 'Adversity\nArrogate', 'Mark E. Casse\nKendrick Carmouche', '', '8/1']
['Race:5', '', '4', '', 'True Empress\nClassic Empire', 'George Weaver\nEric Cancel', '', '6/1']
['Race:5', '', '5', '', 'Thinking It Over\nOveranalyze', 'Raymond Handal\nJoel Rosario', '', '6/1']
['Race:5', '', '6', '', 'Salsa a Parte\nInto Mischief', 'Raymond Handal\nJalon L. Samuel', '', '10/1']
['Race:5', '', '7', '', 'Moam\nTwirling Candy', 'Horacio De Paz\nManuel Franco', '', '10/1']
['Race:5', '', '8', '', 'Captivating Cara\nMicromanage', 'Mitchell E. Friedman\nJose Lezcano', '', '15/1']
['Race:5', '', '9', '', 'Bankers Daughter\nCentral Banker', 'Michael Miceli\nDylan Davis', '', '4/1']
['Race:5', '', '10', '', 'Blame It On Mary\nBlame', 'Edward R. Barker\nJose L. Ortiz', '', '5/1']
['Race:5', '', '11', '', 'Know It All Audrey\nShackleford', 'John T. Toscano, Jr.\nJavier Castellano', '', '15/1']
['Race:6', '', '1', '', 'Not So Grimm\nNyquist', 'David G. Donk\nLuis Cardenas', '', '10/1']
['Race:6', '', '2', '', 'Gather the Facts\nMore Than Ready', 'Chad C. Brown\nManuel Franco', '', '3/1']
['Race:6', '', '4', '', 'Dolce Sera\nRace Day', 'Edward J. DeLauro\nEric Cancel', '', '30/1']
['Race:6', '', '5', '', 'Mostly Harmless\nViolence', 'Marcelo Arenas\nRaul E. Mena', '', '20/1']
['Race:6', '', '6', '', 'Snow Loves a Fight\nRainbow Heir', 'Orlando Noda\nIrad Ortiz, Jr.', '', '6/1']
['Race:6', '', '7', '', 'With Bells On\nAmerican Pharoah', 'Todd A. Pletcher\nKendrick Carmouche', '', '4/1']
['Race:6', '', '8', '', 'Dame Time\nInto Mischief', 'Michelle Nevin\nTrevor McCarthy', '', '5/1']
['Race:6', '', '9', '', 'Big Bee\nAir Force Blue', 'William I. Mott\nJose L. Ortiz', '', '4/1']
['Race:6', '', '10', '', 'Broadway Boogie\nUncle Mo', 'Barclay Tagg\nDylan Davis', '', '6/1']
['Race:7', '', '1', '', 'The Reds\nTonalist', 'John C. Kimmel\nDylan Davis', '', '12/1']
['Race:7', '', '2', '', 'Sibelius\nNot This Time', "Jeremiah O'Dwyer\nRaul E. Mena", '', '8/1']
['Race:7', '', '3', '', 'Southern District\nUnion Rags', 'Chad C. Brown\nManuel Franco', '', '8/5']
['Race:7', '', '5', '', 'Tiergan\nAfleet Alex', 'Rudy R. Rodriguez\nJose Lezcano', '', '9/2']
['Race:7', '', '6', '', 'Waxman\nEmpire Maker', 'Todd A. Pletcher\nIrad Ortiz, Jr.', '', '5/2']
['Race:7', '', '7', '', "Market Alert\nD' Funnybone", 'James T. Ryerson\nJorge A. Vargas, Jr.', '', '15/1']
['Race:7', '', '8', '', 'Harvard\nPioneerof the Nile', 'Rodolphe Brisset\nJose L. Ortiz', '', '8/1']
['Race:8', '', '2', '', 'Sandro the Great\nEmpire Maker', 'Patrick J. Quick\nLuis Cardenas', '', '15/1']
['Race:8', '', '3', '', 'Timbuktu\nMunnings', 'Brad H. Cox\nManuel Franco', '', '8/1']
['Race:8', '', '4', '', 'Rally Squirrel\nMshawish', 'Michael J. Maker\nJoel Rosario', '', '4/1']
